Paragraphs,Sentences,Sentences per Paragraph,Nouns,Verbs,Adverbs,Adjectives,StopWords,BadgeCount,MemberSince,Past Reviews,Label
4,9,2.2,0.003288473,0.000822118,0.002192315,0.004110591,42.01680672,2,3.1,0,Low
1,10,10,0.010131795,0.002738323,0.001095329,0.005202814,36.68831169,2,3.1,0,Low
5,21,4.2,0.014773069,0.004377206,0.004650781,0.006018658,47.38219895,2,3.1,0,Low
1,7,7,0.006289515,0.002187657,0.003008029,0.002734572,46.51162791,2,4.1,0,Low
1,7,7,0.004100288,0.002733525,0.002460173,0.003006878,58.66666667,2,4.1,0,Low
1,6,6,0.005464705,0.001366176,0.003005588,0.004098529,53.89221557,2,4.1,0,Low
2,7,3.5,0.00628211,0.001092541,0.002731352,0.001638811,48.29931973,2,4.1,0,Low
2,11,5.5,0.006551309,0.002456741,0.003002683,0.001637827,52.47933884,2,4.1,0,Low
2,7,7,0.003274671,0.000272889,0.002456003,0.004093339,37.81512605,2,4.1,0,Low
6,4,1,0.007637648,0.000545546,0.003273278,0.004091597,49.42528736,2,4.1,0,Low
1,17,17,0.010902688,0.002725672,0.003270806,0.00872215,48.06451613,11,5,340,Low
1,13,13,0.004632014,0.002179771,0.001362357,0.002179771,38,11,5,340,Low
1,9,9,0.015245106,0.00272234,0.003539042,0.008167021,50.58823529,11,5,340,Low
1,8,8,0.005170138,0.001632675,0.001632675,0.003537463,57.22222222,11,5,340,Low
1,6,6,0.00598418,0.001904057,0.001360041,0.002448074,42.10526316,11,5,340,Low
12,29,2.4,0.024982553,0.006245638,0.011948177,0.008146485,52.16763006,11,5,340,Low
4,11,2.7,0.007871579,0.001900036,0.001357169,0.002442904,34.22459893,11,5,340,Low
1,9,9,0.00515545,0.001628037,0.002713395,0.002713395,56.52173913,11,5,340,Low
1,8,8,0.005424494,0.002983472,0.002983472,0.001356123,55.29411765,11,5,340,Low
2,11,5.5,0.005693294,0.002168874,0.000813328,0.002168874,39.28571429,11,5,340,Low
1,8,8,0.007317371,0.001626082,0.00216811,0.001897096,51.04895105,2,11,0,Low
5,18,3.6,0.020836772,0.006494578,0.007847616,0.009741868,48.93617021,2,11,0,Low
2,10,5,0.007032805,0.00108197,0.001893448,0.004598373,44.19889503,2,11,0,Low
1,10,10,0.010270354,0.001621635,0.006216267,0.005405449,43.45238095,2,11,0,Low
2,11,5.5,0.010803015,0.003240905,0.00351098,0.004591281,50.17182131,2,11,0,Low
3,3,1,0.008368404,0.001619691,0.001349743,0.004589125,49.71751412,2,11,0,Low
1,13,13,0.007825676,0.000809553,0.000269851,0.003238211,41.33333333,2,11,0,Low
1,17,17,0.018329187,0.003504109,0.002156375,0.005660484,45.98214286,2,11,0,Low
17,40,2.8,0.042203734,0.00376339,0.015322375,0.026881359,40.81632653,2,11,0,Low
1,12,12,0.009671154,0.000537286,0.003492361,0.004029647,56.91699605,2,11,0,Low
1,11,11,0.006980747,0.001879432,0.001879432,0.003221883,43.85964912,2,3.4,0,Low
1,6,6,0.009122227,0.001073203,0.002951309,0.002951309,51.98555957,2,3.4,0,Low
7,30,5,0.033728348,0.007495188,0.012313524,0.019005656,44.83837331,2,3.4,0,Low
5,11,2.2,0.004280627,0.002675392,0.006420941,0.003745549,55.45454545,2,3.4,0,Low
8,42,5.2,0.037897389,0.00880714,0.009340906,0.01681363,49.95064166,2,3.4,0,Low
2,12,6,0.005068856,0.00133391,0.001867473,0.001067128,44.24242424,2,3.4,0,Low
1,11,11,0.01013074,0.002665984,0.004798772,0.00506537,50.17793594,2,3.4,0,Low
3,13,4.3,0.006396282,0.000533023,0.002398606,0.001865582,44.52554745,2,9,0,Low
1,7,7,0.004262189,0.002131094,0.005061349,0.002930255,45.54455446,2,9,0,Low
1,13,13,0.010115988,0.000798631,0.002395892,0.003726943,51.09489051,2,9,0,Low
1,7,7,0.003991602,0.001064427,0.001064427,0.001064427,57.82312925,2,9,0,Low
1,3,3,0.011703591,0.000531981,0.001595944,0.001861935,51.76470588,2,9,0,Low
12,33,2.7,0.029999973,0.007168135,0.009823,0.018053081,40.37267081,2,9,0,Low
2,7,3.5,0.006104083,0.001857764,0.002653949,0.001857764,51.02040816,2,9,0,Low
8,9,1.1,0.00265328,0.000795984,0.001591968,0.001857296,45.37037037,2,9,0,Low
1,7,7,0.0039784,0.002652267,0.003447947,0.002121813,57.89473684,2,9,0,Low
3,19,6.3,0.008745892,0.002915297,0.004770487,0.006095622,42.72151899,2,13,13,Low
7,23,3.2,0.019852351,0.00397047,0.009264431,0.009793827,47.00193424,2,13,13,Low
5,12,2.4,0.013754722,0.001587083,0.006083819,0.006877361,41.72413793,2,13,13,Low
6,8,2.6,0.016910325,0.005284477,0.006341372,0.004756029,51.42231947,2,13,13,Low
9,14,1.5,0.02268429,0.0063305,0.013452312,0.010814603,50.5988024,2,13,13,Low
7,30,4.2,0.013967621,0.00368956,0.005270801,0.0039531,47.4801061,2,13,13,Low
1,14,14,0.011324641,0.003423729,0.003423729,0.003423729,61.71003717,2,13,13,Low
1,10,10,0.008947863,0.003158069,0.005263449,0.005263449,62.97577855,2,13,13,Low
5,24,4.8,0.014985488,0.001840323,0.00236613,0.007361292,36.56387665,2,13,13,Low
10,5,1.6,0.007095125,0.002365042,0.002365042,0.004467301,43.75,9,5,46,Low
6,23,3.8,0.011815086,0.001837902,0.003413247,0.004463477,53.67231638,9,5,46,Low
14,35,3.1,0.021236043,0.002883907,0.007078681,0.012322148,36.65594855,9,5,46,Low
4,7,1.7,0.004455592,0.000524187,0.001834656,0.003145124,51.2,9,5,46,Low
6,21,3.5,0.016233001,0.002618226,0.006283742,0.007331033,43.57798165,9,5,46,Low
10,18,1.8,0.016474938,0.006799181,0.005753153,0.006537674,48.03921569,9,5,46,Low
5,36,7.2,0.029753127,0.005480839,0.011222671,0.015398548,50.18094089,9,5,46,Low
5,35,7,0.043470678,0.007028193,0.015618208,0.02030367,46.8722467,9,5,46,Low
3,6,2,0.00676502,0.001561158,0.003122317,0.001821351,54.11764706,9,5,46,Low
4,8,2,0.006761536,0.001040236,0.004681064,0.003380768,47.22222222,9,5,69,Low
5,6,1.2,0.005459125,0.00155975,0.00155975,0.003379459,55.48780488,9,5,69,Low
6,7,1.1,0.009610539,0.001298722,0.002857187,0.007013096,46.03658537,9,5,69,Low
3,9,3,0.007528674,0.001557657,0.003634532,0.004413361,47.27272727,9,5,69,Low
1,7,7,0.004930941,0.000259523,0.002076186,0.003373802,42.55319149,9,5,69,Low
17,37,2.6,0.040379568,0.008282988,0.012424482,0.020966314,42.3580786,9,5,69,Low
1,8,8,0.006467636,0.001552233,0.002328349,0.003104465,54.05405405,9,5,69,Low
4,7,1.7,0.009049306,0.001292758,0.003102619,0.006205238,47.85992218,9,5,69,Low
2,18,9,0.01059333,0.002583739,0.002583739,0.004909104,44.88448845,9,5,69,Low
4,12,3,0.006714252,0.002324164,0.003357126,0.003357126,49.31506849,2,6,0,Low
1,19,19,0.008774171,0.001806447,0.003096766,0.005935469,40.75342466,2,6,0,Low
3,11,3.6,0.004901354,0.001805762,0.001805762,0.00128983,40,2,6,0,Low
1,12,12,0.003868123,0.001031499,0.003868123,0.003094498,52.31788079,2,6,0,Low
2,16,16,0.011854234,0.003092409,0.003865511,0.003865511,44.59459459,2,6,0,Low
1,19,19,0.010553193,0.006434874,0.007721849,0.008751429,52.81553398,2,6,0,Low
7,44,7.3,0.014910754,0.003342066,0.006684131,0.005141639,44.00749064,2,6,0,Low
1,12,12,0.010790812,0.001798469,0.003853862,0.00436771,51.90839695,2,6,0,Low
1,9,9,0.006420348,0.001797697,0.00128407,0.00590672,51.91256831,2,6,0,Low
1,3,3,0.00667394,0.0025669,0.0025669,0.0025669,51.26903553,2,6,0,Low
2,6,3,0.008467531,0.002052735,0.000769776,0.001282959,44.37869822,2,11,0,Low
2,7,3.5,0.003334753,0.001282597,0.002052156,0.002052156,36.22047244,2,11,0,Low
2,3,3,0.003846894,0.00025646,0.001025838,0.002564596,42.57425743,2,11,0,Low
1,6,6,0.005127009,0.001794453,0.002563504,0.004357958,58.98876404,2,11,0,Low
8,21,2.6,0.027379804,0.007676581,0.012282529,0.014585503,55.02645503,2,11,0,Low
5,8,1.6,0.006139426,0.002302285,0.001534857,0.001534857,48.50746269,2,11,0,Low
1,11,11,0.004858813,0.001278635,0.00255727,0.002812997,50.35460993,2,11,0,Low
4,5,1.2,0.005113089,0.001789581,0.000511309,0.002045235,49.57983193,2,11,0,Low
1,5,5,0.005366726,0.001277792,0.003322259,0.004088934,54.71698113,2,11,0,Low
4,13,4.3,0.008173065,0.001787858,0.002809491,0.00587439,45.17374517,2,11,0,Low
7,22,3.6,0.022440507,0.003570081,0.005355121,0.011985271,41.01838755,4,16,998,Low
8,45,9,0.021124431,0.008144359,0.012216538,0.01476165,50.18050542,4,16,998,Low
5,17,3.4,0.009919096,0.002289022,0.004069373,0.006104059,43.70860927,4,16,998,Low
1,13,13,0.005085203,0.002542601,0.00050852,0.001017041,46.32352941,4,16,998,Low
5,26,5.2,0.021323044,0.00482307,0.014723054,0.014723054,48.92086331,4,16,998,Low
5,4,1,0.005836141,0.001014981,0.003044943,0.003044943,49.09090909,4,16,998,Low
5,11,2.7,0.018506969,0.002028161,0.003295762,0.006845043,42.96875,4,16,998,Low
7,8,1.6,0.008867697,0.002280265,0.004053804,0.00456053,55.09433962,4,16,998,Low
2,16,16,0.010884836,0.002025086,0.005822122,0.005568986,43.28358209,4,16,998,Low
9,35,3.8,0.03610245,0.011108446,0.018429922,0.015400346,50.42517007,4,16,998,Low
3,20,6.6,0.020418864,0.005041695,0.006806288,0.013360491,47.36024845,2,17,64,Low
1,12,12,0.014104976,0.001511247,0.008059986,0.009823108,43.35106383,2,17,64,Low
3,7,3.5,0.003776606,0.001258869,0.003273059,0.002265964,51.39664804,2,17,64,Low
5,9,1.8,0.00302041,0.001006803,0.002517009,0.002517009,55.81395349,2,17,64,Low
4,16,4,0.011064562,0.001257337,0.002011738,0.004526412,35.69739953,2,17,64,Low
1,7,7,0.004525251,0,0.001257014,0.002514028,44.14414414,2,17,64,Low
7,38,5.4,0.026096557,0.010037137,0.01129178,0.011040851,52.89156627,2,4.2,0,Low
1,8,8,0.006521161,0.001755697,0.004263836,0.002758953,58.88324873,2,4.2,0,Low
11,39,3.5,0.0407813,0.007505761,0.019264786,0.018764402,45.82210243,2,4.2,0,Low
6,22,3.6,0.012250582,0.001500071,0.003000143,0.007500356,42.10526316,2,4.2,0,Low
1,1,1,0.005998365,0.001499591,0.001999455,0.002999183,47.48201439,2,4.2,0,Low
1,13,13,0.008991593,0.001248832,0.002997198,0.003246964,48.80546075,2,4.2,0,Low
1,11,11,0.005242529,0,0.00349502,0.005741818,43.77880184,2,4.2,0,Low
2,14,7,0.013468954,0.001995401,0.005487352,0.006734477,48.32041344,2,4.2,0,Low
2,27,13.5,0.019435765,0.003737647,0.002491765,0.006727765,46.47577093,2,5,0,Low
7,25,4.1,0.012945886,0.001991675,0.003485431,0.005975024,41.60206718,2,5,0,Low
1,14,14,0.010947371,0.002488039,0.001492823,0.005473685,47.70318021,2,5,0,Low
5,17,3.4,0.005968204,0.001243376,0.001492051,0.004973504,51.10132159,2,5,0,Low
2,4,2,0.005220595,0.001242999,0.001740198,0.001242999,38.23529412,2,5,0,Low
9,38,7.6,0.015643701,0.002234814,0.007449381,0.010925759,47.90874525,2,5,0,Low
4,36,9,0.012651351,0.003720986,0.009178431,0.006449708,51.20879121,2,5,0,Low
3,22,7.3,0.018582065,0.004707456,0.007185065,0.007928348,50.46040516,2,5,0,Low
3,16,5.3,0.012378015,0.003218284,0.006684128,0.004208525,56.58263305,2,5,0,Low
8,15,1.8,0.009153273,0.0017317,0.004452944,0.002473858,46.4516129,2,10,0,Low
1,5,5,0.00692442,0.001236504,0.001483804,0.001731105,52.02702703,2,10,0,Low
1,8,8,0.004450158,0.001730617,0.001977848,0.000741693,41.48148148,2,10,0,Low
3,9,3,0.009637268,0.000988438,0.002223985,0.00444797,45.24886878,2,10,0,Low
3,23,7.6,0.016536432,0.002961749,0.00814481,0.011846996,47.11191336,2,10,0,Low
2,9,4.5,0.004194382,0.002220555,0.002220555,0.002467284,47.33333333,2,10,0,Low
5,16,3.2,0.02217213,0.005173497,0.010346994,0.010100637,46.19883041,2,10,0,Low
1,9,9,0.003940072,0.001477527,0.001231272,0.001970036,57.14285714,2,10,0,Low
1,11,11,0.008613307,0.002707039,0.004429701,0.004429701,58.99280576,2,10,0,Low
1,9,9,0.004674242,0.001968102,0.001476076,0.002460127,54.05405405,2,10,0,Low
7,19,2.7,0.017203202,0.00393216,0.007618561,0.008110081,48.31223629,2,16,0,High
5,22,4.4,0.01252259,0.005401901,0.00515636,0.003683115,51.87969925,2,16,0,High
1,37,37,0.035777123,0.003430683,0.012007391,0.019848952,43.4876211,2,16,0,High
3,11,3.6,0.00587829,0.002204359,0.002204359,0.002939145,44.39655172,2,16,0,High
1,13,13,0.013947513,0.003670398,0.004649171,0.011255888,52.14285714,2,16,0,High
1,9,9,0.009048623,0.002201016,0.003179246,0.006358492,44.62151394,2,16,0,Low
7,7,3.5,0.006844895,0.000244461,0.001711224,0.005378132,36.36363636,2,16,0,High
1,9,9,0.00488712,0.00122178,0.003909696,0.002932272,50,2,16,0,Low
2,19,9.5,0.010499457,0.002685908,0.004639295,0.004639295,52.21238938,2,16,0,Low
1,16,16,0.012686795,0.003903629,0.006343397,0.003659652,49.8687664,2,17,0,Low
1,9,9,0.006828685,0.000487763,0.002438816,0.002682698,50.82872928,2,17,0,Low
1,32,32,0.014131865,0.001949223,0.00682228,0.005360363,46.20535714,2,17,0,Low
8,25,3.1,0.020433482,0.009486974,0.01313581,0.008270695,49.93270525,2,17,0,Low
3,14,4.6,0.005834703,0.002431126,0.004376027,0.00559159,47.9245283,2,17,0,Low
5,35,7,0.01990905,0.005584246,0.005098659,0.009468938,46.01018676,2,17,0,High
13,34,2.8,0.022786166,0.006544963,0.011393083,0.009938647,47.50337382,2,17,0,Low
4,16,4,0.006784063,0.002907456,0.003149744,0.002180592,40,2,17,0,Low
6,18,3,0.015735756,0.00338924,0.00338924,0.008473099,39.48717949,2,17,0,Low
1,12,12,0.004840224,0.001210056,0.002662123,0.002904135,48.96551724,2,17,0,High
6,13,2.1,0.007015795,0.000967696,0.002177316,0.003145012,35.19553073,23,13,1831,High
7,26,4.3,0.019570796,0.00459068,0.007490058,0.013772041,46.47651007,23,13,1831,High
1,5,5,0.005313727,0.002415331,0.003381463,0.002898397,45.16129032,23,13,1831,High
1,13,13,0.009656937,0.002414234,0.002414234,0.003621351,52.40384615,23,13,1831,Low
17,51,3.1,0.034693863,0.011082762,0.011082762,0.015178565,45.94017094,23,13,1831,Low
3,35,11.6,0.021890049,0.00408935,0.0120275,0.01226805,54.23728814,23,13,1831,High
1,6,6,0.004568834,0.00144279,0.00288558,0.00192372,57.86163522,23,13,1831,High
4,7,1.7,0.004807785,0.000961557,0.003365449,0.002403892,44.66666667,23,13,1831,Low
8,16,2.2,0.008408247,0.000960942,0.00384377,0.005525419,51.19453925,23,13,1831,Low
1,9,9,0.007203919,0.000960523,0.001440784,0.002401306,43.2038835,23,13,1831,Low
1,9,9,0.006961097,0.001440227,0.001920303,0.003120492,42.16216216,3,15,22,Low
2,4,2,0.005759346,0.001679809,0.000239973,0.001919782,46.34146341,3,15,22,Low
4,40,10,0.03328289,0.009338365,0.013887825,0.022507854,46.07177498,3,15,22,Low
2,12,6,0.007418948,0.000957284,0.002393209,0.00526506,36.59574468,3,15,22,Low
7,19,3.1,0.00645743,0.003348297,0.00526161,0.005022446,30.39513678,3,15,22,Low
10,39,3.9,0.030553301,0.004535256,0.012412279,0.012173581,44.08945687,3,15,22,Low
5,32,10.6,0.028110766,0.006193898,0.00905262,0.013102476,49.49944383,3,15,22,Low
1,6,6,0.006429077,0.001428684,0.003333595,0.003571709,56.07476636,3,15,22,Low
2,10,5,0.009042258,0.003093404,0.002617496,0.004997037,49.18566775,3,15,22,Low
14,54,3.8,0.040352347,0.009019936,0.015903572,0.015903572,45.60810811,3,15,22,Low
16,27,1.6,0.014936661,0.003082168,0.005453067,0.004504707,46.84684685,3,15,29,Low
12,48,4.8,0.03099902,0.007099012,0.008518815,0.010411885,49.66442953,3,15,29,Low
1,36,36,0.023157392,0.005198598,0.008034197,0.011814996,42.1875,3,15,29,Low
8,8,1,0.018174566,0.005900833,0.005428766,0.008733233,45.703125,3,15,29,Low
1,13,13,0.015327297,0.003301264,0.005423505,0.00825316,49.65517241,3,15,29,Low
1,6,6,0.004478861,0.001178648,0.001650107,0.003535943,50.35460993,3,15,29,Low
4,11,2.7,0.003770339,0.002120816,0.003534693,0.002120816,48.82352941,3,15,29,Low
10,40,4.4,0.023298887,0.003530134,0.006824927,0.008707665,47.75641026,3,15,29,Low
11,30,2.7,0.023963969,0.003993995,0.009867517,0.010337399,46.39423077,3,15,29,Low
1,4,4,0.003053686,0.000469798,0.001174495,0.001409394,48.23529412,3,15,29,Low
1,4,4,0.003053012,0,0.002348471,0.002113624,53.46534653,2,17,0,Low
1,3,3,0.003991276,0.001173905,0.000939124,0.002347809,41.86046512,6,10,0,Low
1,7,7,0.005632758,0.00140819,0.002112284,0.003285776,47.85276074,6,10,0,Low
2,4,2,0.004927322,0.000938538,0.001877075,0.000469269,50,6,10,0,Low
1,14,14,0.006567159,0.000703624,0.00164179,0.001876331,42.85714286,6,10,0,Low
1,11,11,0.009610156,0.003281517,0.003047123,0.003515911,50.68493151,6,10,0,Low
3,18,6,0.008198488,0.002108183,0.00655879,0.005153335,43.53312303,6,10,0,Low
1,63,63,0.033885947,0.008413063,0.01285329,0.018228302,45.47920434,6,10,0,Low
4,9,2.2,0.003971777,0.000934536,0.001401804,0.002102705,52.41935484,3,5,0,Low
1,12,12,0.004204114,0.001868495,0.002569181,0.002102057,45.39473684,3,5,0,Low
1,7,7,0.006070044,0.002568095,0.002801559,0.003268485,53.19148936,3,5,0,Low
7,9,1.2,0.006534636,0.001633659,0.003500698,0.002100419,43.85964912,3,5,0,Low
8,54,6.7,0.035403837,0.011878919,0.009316799,0.007220519,48.19532909,3,5,0,Low
5,26,5.2,0.009542029,0.003490986,0.002560057,0.006516508,47.07379135,3,5,0,Low
1,3,3,0.00511866,0.001395998,0.001861331,0.001163332,52.20588235,3,5,0,Low
1,9,9,0.004186903,0.000232606,0.001163029,0.002558663,43.44262295,3,5,0,Low
2,18,9,0.007207073,0.002557349,0.003254807,0.002789835,52.96442688,3,5,0,Low
1,25,25,0.01671934,0.003483196,0.003947622,0.007895244,48.72262774,4,4.1,0,Low
2,13,6.5,0.002553638,0.001857191,0.00208934,0.001625042,46.96969697,4,4.1,0,Low
4,14,3.5,0.013685666,0.002551565,0.007422734,0.008582536,47.63157895,4,4.1,0,Low
1,4,4,0.007419309,0.002086681,0.004868922,0.003709655,57.96460177,4,4.1,0,Low
5,10,2,0.00648839,0.001390369,0.004402836,0.004171108,62.3015873,4,4.1,0,Low
4,27,6.7,0.023604554,0.003008424,0.006479682,0.011108026,47.62658228,4,4.1,0,Low
5,7,1.4,0.005089164,0.002081931,0.003007234,0.002544582,56.91489362,4,4.1,0,Low
3,13,4.3,0.005781323,0.000925012,0.002543782,0.000925012,47.01986755,4,4.1,0,Low
1,11,11,0.004854694,0.002080583,0.001849407,0.002080583,63.46153846,4,4.1,0,Low
1,8,8,0.005546286,0.001848762,0.002079857,0.002542048,49.10179641,2,3.3,0,Low
3,5,1.6,0.004158542,0.00069309,0.002079271,0.002079271,49.61832061,2,3.3,0,Low
1,7,7,0.004388143,0.000692865,0.002309549,0.002540504,47.09677419,2,3.3,0,Low
1,7,7,0.003694075,0.001616158,0.003463195,0.001154398,53.41614907,2,3.3,0,Low
3,11,3.6,0.006922731,0.001615304,0.002076819,0.00299985,55.33596838,2,3.3,0,Low
4,8,2,0.003921686,0.00092275,0.001384125,0.001614812,47.55244755,2,3.3,0,Low
7,14,2.3,0.013138999,0.001613561,0.007837298,0.005301701,50.26455026,2,3.3,0,Low
2,8,4,0.008755034,0.001151978,0.002303956,0.006220682,40.08264463,2,3.3,0,Low
1,8,8,0.005528018,0.000691002,0.00115167,0.002764009,47.15447154,2,3.3,0,Low
1,4,4,0.005526389,0.001611863,0.002072396,0.003453993,53.23741007,2,2.11,0,Low
1,8,8,0.005064247,0.001150965,0.001150965,0.000920772,60.66666667,2,2.11,0,Low
1,6,6,0.004372249,0.00138071,0.001610828,0.001840947,49.34210526,2,2.11,0,Low
5,5,1,0.008279726,0.001149962,0.002069931,0.005289825,39.83739837,2,2.11,0,Low
1,11,11,0.004827841,0.002069075,0.003218561,0.00413815,49.23857868,2,2.11,0,Low
1,3,3,0.007353702,0.001378819,0.001378819,0.002527835,51.87165775,2,2.11,0,Low
1,4,4,0.005054241,0.000689215,0.001837906,0.002986597,44.20289855,2,2.11,0,Low
1,10,10,0.004133949,0.002066975,0.002296638,0.001837311,57.23684211,2,3,0,Low
4,9,2.2,0.005280716,0.000918385,0.000459193,0.001377578,43.15068493,2,3,0,Low
3,25,8.3,0.012615026,0.003440462,0.006192831,0.005275375,48.28973843,2,3,0,Low
1,14,14,0.008024633,0.001375651,0.001375651,0.002980578,50.26455026,2,3,0,Low
3,9,3,0.004584391,0.000458439,0.000916878,0.000687659,36.58536585,2,3,0,Low
14,38,2.7,0.015336721,0.005493751,0.008240626,0.008698439,46.14220877,2,3,0,Low
1,10,10,0.006864187,0.000915225,0.002288062,0.003203287,54.54545455,2,3,0,Low
3,8,4,0.002973869,0.000457518,0.002287591,0.002058832,38.46153846,2,3,0,Low
1,19,19,0.005030722,0.001143346,0.002972699,0.002286692,43.81443299,2,3,0,Low
2,7,3.5,0.002514625,0.000914409,0.004343443,0.001600216,48.22695035,2,3.8,12,Low
7,23,3.2,0.013017889,0.003197376,0.005481217,0.006166369,53.8961039,2,3.8,12,Low
1,16,16,0.011410862,0.002282172,0.004792562,0.007987603,44.19889503,2,3.8,12,Low
1,8,8,0.005247487,0.001597061,0.001597061,0.00136891,50,2,3.8,12,Low
8,8,1,0.003421408,0.001140469,0.001824751,0.001368563,57.02479339,2,3.8,12,Low
2,17,8.5,0.009119802,0.001139975,0.002963936,0.002963936,47.48858447,2,3.8,12,Low
3,9,3,0.005469637,0.003418523,0.001595311,0.001595311,57.21393035,2,3.8,12,Low
4,12,3,0.008655977,0.001366733,0.002505678,0.005239144,45.49180328,2,3.8,12,Low
2,2,1,0.00683183,0.000227728,0.000910911,0.003643643,32.14285714,2,3.8,12,Low
1,14,14,0.009557989,0.002503283,0.003185996,0.003413567,48.91640867,3,6,0,Low
1,17,17,0.009553227,0.001137289,0.003639325,0.004321698,47.67932489,3,6,0,Low
1,16,16,0.010908967,0.003863592,0.004772673,0.004999943,55.24296675,3,6,0,Low
1,11,11,0.007269456,0.001363023,0.003180387,0.002726046,50.47169811,3,6,0,Low
1,5,5,0.003179701,0.000227121,0.001816972,0.002498336,44.14414414,3,6,0,Low
1,5,5,0.001362549,0.000454183,0.000227092,0.000681275,43.28358209,3,6,0,Low
4,54,18,0.03194244,0.011780191,0.017217202,0.018576455,47.40740741,3,6,0,Low
2,7,3.5,0.003624099,0.000453012,0.000453012,0.001359037,44.44444444,3,6,0,Low
3,11,3.6,0.007017989,0.001584707,0.005886055,0.004980508,48.30188679,3,6,0,Low
4,7,1.7,0.003620999,0.0018105,0.001584187,0.003847312,44.78527607,2,17,0,Low
7,7,1.1,0.014697602,0.004522339,0.004974573,0.005652924,51.42180095,2,17,0,Low
6,30,5,0.02484242,0.003387603,0.002935922,0.01196953,41.88741722,2,17,0,Low
1,6,6,0.003838182,0.001354653,0.001354653,0.000903102,51.07913669,2,17,0,Low
1,5,5,0.005868399,0.000451415,0.001354246,0.002257076,55.10204082,2,17,0,Low
1,14,14,0.005414698,0.001128062,0.003384186,0.003384186,50.23041475,2,17,0,Low
2,13,6.5,0.007892144,0.002480388,0.002705878,0.002254898,44.1509434,2,17,0,Low
1,10,10,0.006311082,0.001803166,0.002253958,0.004057124,50,2,17,0,Low
3,47,15.6,0.027897768,0.004724622,0.00899928,0.01462383,44.04894327,2,5,0,Low
1,7,7,0.003823567,0.000899663,0.002249157,0.002474073,54.92957746,2,5,0,Low
3,8,2.6,0.00449702,0.001349106,0.001349106,0.00224851,51.04895105,2,5,0,Low
2,11,5.5,0.004045908,0.002022954,0.002472499,0.001573408,54.70588235,2,5,0,Low
1,7,7,0.003595271,0.001348227,0.003145862,0.001123522,54.72972973,2,5,0,Low
1,9,9,0.008310293,0.000673808,0.002919833,0.004716653,39.81900452,2,5,0,Low
1,14,14,0.004939602,0.002020746,0.002469801,0.000673582,52.07100592,2,5,0,Low
3,13,4.3,0.003142586,0.001122352,0.001346823,0.001346823,42.85714286,2,5,0,Low
3,15,5,0.012782505,0.00403658,0.011436978,0.005382107,56.92640693,2,5,0,Low
1,4,4,0.004484104,0.000224205,0.002017847,0.001345231,52.83018868,2,5,0,Low
2,3,1.5,0.003362543,0.00022417,0.001345017,0.000672509,55.55555556,2,5,0,Low
5,9,2.2,0.004257665,0.001120438,0.002016789,0.003137227,44.19889503,2,5,0,Low
1,6,6,0.003360787,0.001120262,0.001344315,0.00089621,48.10126582,2,5,0,Low
2,38,19,0.022367161,0.00693382,0.005368119,0.010959909,46.85990338,3,1.11,0,Low
1,2,2,0.002907373,0.000223644,0.000447288,0.000447288,60,3,1.11,0,Low
1,27,27,0.014076954,0.002681325,0.004692318,0.006703311,47.32142857,3,1.11,0,Low
1,5,5,0.003350817,0.000446776,0.00201049,0.001563715,56.55737705,3,1.11,0,Low
1,5,5,0.00134015,0.000670075,0.000893433,0.001786867,56.06060606,3,1.11,0,Low
11,14,1.2,0.015619596,0.004016468,0.004462742,0.008925483,48.56557377,3,1.11,0,Low
1,4,4,0.002231032,0.000223103,0.001115516,0.00066931,36.36363636,3,1.11,0,Low
1,5,5,0.002676707,0.001784472,0.000669177,0.000669177,59.79381443,3,1.11,0,Low
4,8,2,0.004014166,0.000669028,0.001338055,0.000892037,52.17391304,3,1.11,0,Low
1,2,2,0.004235758,0.000668804,0.004235758,0.000668804,53.5483871,2,1.8,0,Low
1,3,3,0.001560268,0.001783163,0.001560268,0.001114477,60.46511628,2,1.8,0,Low
1,7,7,0.005125131,0.000668495,0.000891327,0.001559823,48.32214765,2,1.8,0,Low
1,6,6,0.002005249,0.001114027,0.000445611,0.001559638,38.33333333,2,1.8,0,Low
1,3,3,0.001559468,0.000222781,0.000445562,0.001113906,35.71428571,2,1.8,0,Low
1,3,3,0.003118512,0,0,0.001113754,46.26865672,2,1.8,0,Low
1,7,7,0.002895265,0.001113563,0.001113563,0.001336276,48.86363636,2,1.8,0,Low
1,2,2,0.002894943,0.000222688,0.000222688,0.001336127,35.59322034,2,1.8,0,Low
5,17,3.4,0.012239439,0.001780282,0.002892958,0.005340846,52.90697674,2,1.8,0,Low
1,8,8,0.004449715,0.000222486,0.000889943,0.002224857,36.60714286,2,1.8,0,Low
3,12,4,0.004670226,0.00133435,0.004003051,0.003335876,48.32535885,2,3,0,Low
1,3,3,0.001556545,0.001556545,0.001334181,0.000667091,51.61290323,2,3,0,Low
1,4,4,0.002445722,0.000444677,0.00133403,0.000222338,43.85964912,2,3,0,Low
1,6,6,0.003779121,0.001333808,0.000666904,0.001556109,42.04545455,2,3,0,Low
1,8,8,0.002444803,0.000889019,0.000889019,0.001111274,50.46728972,2,3,0,Low
16,25,1.9,0.012657891,0.002664819,0.003331024,0.008216525,41.94312796,2,3,0,Low
2,9,4.5,0.003108079,0.001998051,0.001332034,0.00155404,57.24637681,2,3,0,Low
3,32,10.6,0.021060612,0.007315792,0.01019777,0.008202554,50.35460993,2,3,0,Low
